hora_autorizacao,carrier_vtex,categoria produto,region,distancia,uf,dia da semana,cd_origem,City,categoria_distancia,dias_entrega2,prediction_label,prediction_dias_entrega,diff_day_auth_to_estimated2,baseline_otif,gap_baseline,OTIF_Previsto,gap_predict,dias_transportadora,prediction_dias_transportadora,gap_predict_transportadora
12.0,Bertolini,lavadora,Norte,2305525600000000.0,RO,1.0,tatuquara,cujubim,muitodistante,13,13.268731033399195,13.0,35,1,22,1,0.0,13.0,14.0,1.0
19.0,Mira,maquina,Norte,2772596800000000.0,AM,3.0,tatuquara,manaus,muitodistante,25,21.366208007345577,21.0,31,1,6,0,-4.0,24.0,21.0,-3.0
15.0,Bertolini,depurador,Norte,2495156700000000.0,PA,4.0,tatuquara,anapu,muitodistante,17,17.682495138344464,18.0,41,1,24,1,1.0,16.0,16.0,0.0
17.0,Bertolini,bebedouro,Norte,2153266400000000.0,PA,4.0,tatuquara,saofelixdoxingu,muitodistante,18,17.665744762645613,18.0,41,1,23,1,0.0,17.0,16.0,-1.0
2.0,Bertolini,purificador,Norte,1.8392731e+16,PA,5.0,tatuquara,santanadoaraguaia,muitodistante,16,16.92018810760233,17.0,40,1,24,1,1.0,16.0,16.0,0.0
10.0,Bertolini,lava-loucas,Norte,2772596800000000.0,AM,5.0,tatuquara,manaus,muitodistante,17,19.59088575770323,20.0,29,1,12,1,3.0,17.0,20.0,3.0
19.0,Mira,lava-loucas,Norte,2772596800000000.0,AM,4.0,tatuquara,manaus,muitodistante,24,21.182110432281295,21.0,31,1,7,0,-3.0,23.0,20.0,-3.0
10.0,Mira,lava,Norte,2772596800000000.0,AM,5.0,tatuquara,manaus,muitodistante,23,20.785713365202476,21.0,30,1,7,0,-2.0,23.0,20.0,-3.0
17.0,Bertolini,aspirador,Norte,2772596800000000.0,AM,5.0,tatuquara,manaus,muitodistante,17,19.670486001263157,20.0,29,1,12,1,3.0,15.0,18.0,3.0
11.0,Bertolini,lava,Norte,2772596800000000.0,AM,5.0,tatuquara,manaus,muitodistante,17,19.91999231011799,20.0,29,1,12,1,3.0,15.0,18.0,3.0
12.0,Bertolini,lavadora,Norte,2772596800000000.0,AM,5.0,tatuquara,manaus,muitodistante,17,19.547086408045416,20.0,29,1,12,1,3.0,15.0,18.0,3.0
18.0,Bertolini,panela,Norte,2.0417622e+16,RO,5.0,tatuquara,rolimdemoura,muitodistante,10,13.311349042120721,13.0,33,1,23,1,3.0,8.0,11.0,3.0
20.0,Bertolini,purificador,Norte,2772596800000000.0,AM,5.0,tatuquara,manaus,muitodistante,17,19.72950733284805,20.0,29,1,12,1,3.0,15.0,18.0,3.0
21.0,Bertolini,aspirador,Norte,2803417200000000.0,AP,5.0,tatuquara,laranjaldojari,muitodistante,20,22.40286699711024,22.0,40,1,20,1,2.0,18.0,21.0,3.0
22.0,Bertolini,aspirador,Norte,2772596800000000.0,AM,5.0,tatuquara,manaus,muitodistante,17,19.866241379609356,20.0,29,1,12,1,3.0,15.0,18.0,3.0
10.0,Bertolini,lava-loucas,Norte,2772596800000000.0,AM,6.0,tatuquara,manaus,muitodistante,16,18.792583278405466,19.0,28,1,12,1,3.0,15.0,18.0,3.0
14.0,Bertolini,bebedouro,Norte,2748173500000000.0,PA,6.0,tatuquara,capanema,muitodistante,9,13.70291470826139,14.0,35,1,26,1,5.0,8.0,13.0,5.0
17.0,Bertolini,purificador,Norte,2450480700000000.0,PA,6.0,tatuquara,pacaja,muitodistante,14,15.476376423276307,15.0,32,1,18,1,1.0,13.0,14.0,1.0
18.0,Bertolini,bebedouro,Norte,2.501819e+16,PA,6.0,tatuquara,itaituba,muitodistante,10,14.831408913460738,15.0,36,1,26,1,5.0,9.0,13.0,4.0
18.0,Bertolini,bebedouro,Norte,269904130000000.0,PA,6.0,tatuquara,montealegre,muitodistante,21,17.507336584682168,18.0,43,1,22,0,-3.0,20.0,16.0,-4.0
19.0,Bertolini,lava-loucas,Norte,2772596800000000.0,AM,6.0,tatuquara,manaus,muitodistante,16,19.49783749471174,19.0,28,1,12,1,3.0,15.0,18.0,3.0
8.0,Bertolini,panela,Norte,2.1634603e+16,PA,0.0,tatuquara,saogeraldodoaraguaia,muitodistante,15,13.07958906472109,13.0,35,1,20,0,-2.0,15.0,13.0,-2.0
11.0,Bertolini,lavadora,Norte,2723445000000000.0,PA,0.0,tatuquara,marituba,muitodistante,13,11.596584044840082,12.0,34,1,21,0,-1.0,13.0,11.0,-2.0
11.0,Bertolini,kit,Norte,2772596800000000.0,AM,0.0,tatuquara,manaus,muitodistante,14,18.77404312638224,19.0,42,1,28,1,5.0,14.0,18.0,4.0
11.0,Bertolini,aspirador,Norte,2732445600000000.0,PA,0.0,tatuquara,castanhal,muitodistante,9,11.296580689835135,11.0,34,1,25,1,2.0,9.0,11.0,2.0
18.0,GFL,purificador,Norte,1.5695426e+16,TO,0.0,tatuquara,gurupi,muitodistante,8,10.34072478746522,10.0,27,1,19,1,2.0,8.0,10.0,2.0
21.0,GFL,conjunto,Norte,1.5695426e+16,TO,0.0,tatuquara,gurupi,muitodistante,8,10.533088185850971,11.0,27,1,19,1,3.0,8.0,10.0,2.0
8.0,GFL,purificador,Norte,1.5695426e+16,TO,0.0,tatuquara,gurupi,muitodistante,9,10.421913992471413,10.0,27,1,18,1,1.0,9.0,10.0,1.0
14.0,Bertolini,freezer,Norte,2772596800000000.0,AM,0.0,tatuquara,manaus,muitodistante,22,19.5864429518666,20.0,31,1,9,0,-2.0,21.0,19.0,-2.0
13.0,Bertolini,bebedouro,Norte,2274742000000000.0,PA,0.0,tatuquara,maraba,muitodistante,14,11.60425827255082,12.0,30,1,16,0,-2.0,13.0,11.0,-2.0
19.0,Bertolini,bebedouro,Norte,2274742000000000.0,PA,0.0,tatuquara,maraba,muitodistante,14,12.077916879716597,12.0,30,1,16,0,-2.0,13.0,11.0,-2.0
23.0,Bertolini,purificador,Norte,2723445000000000.0,PA,0.0,tatuquara,marituba,muitodistante,15,12.788243695780345,13.0,29,1,14,0,-2.0,14.0,12.0,-2.0
8.0,Bertolini,micro-ondas,Norte,2444924600000000.0,RO,1.0,tatuquara,portovelho,muitodistante,9,12.016544592254382,12.0,27,1,18,1,3.0,9.0,12.0,3.0
8.0,Bertolini,lava,Norte,3412887300000000.0,RR,1.0,tatuquara,boavista,muitodistante,20,19.700236067168966,20.0,34,1,14,1,0.0,20.0,20.0,0.0
17.0,GFL,panela,Norte,2162973900000000.0,RO,1.0,tatuquara,ouropretodooeste,muitodistante,13,13.740311786834532,14.0,29,1,16,1,1.0,13.0,14.0,1.0
10.0,Mira,lava-loucas,Norte,2607452600000000.0,PA,1.0,tatuquara,tome-acu,muitodistante,10,14.472901933060818,14.0,27,1,17,1,4.0,10.0,14.0,4.0
11.0,Mira,maquina,Norte,2.7122942e+16,PA,1.0,tatuquara,belem,muitodistante,9,11.348676840472223,11.0,26,1,17,1,2.0,9.0,11.0,2.0
14.0,TSV,panela,Norte,2.2028735e+16,RO,1.0,tatuquara,jaru,muitodistante,15,17.058470831558232,17.0,26,1,11,1,2.0,15.0,18.0,3.0
8.0,GFL,purificador,Norte,1.8446732e+16,RO,2.0,tatuquara,vilhena,muitodistante,20,12.98424018238866,13.0,29,1,9,0,-7.0,16.0,13.0,-3.0
23.0,Bertolini,aspirador,Norte,3412887300000000.0,RR,1.0,tatuquara,boavista,muitodistante,23,19.95438879292609,20.0,40,1,17,0,-3.0,18.0,19.0,1.0
22.0,Bertolini,kit,Norte,2.7122942e+16,PA,1.0,tatuquara,belem,muitodistante,16,12.65227386877957,13.0,26,1,10,0,-3.0,11.0,12.0,1.0
9.0,Bertolini,panela,Norte,2.7122942e+16,PA,2.0,tatuquara,belem,muitodistante,15,12.461415049600486,12.0,26,1,11,0,-3.0,11.0,12.0,1.0
15.0,Bertolini,bebedouro,Norte,2.7122942e+16,PA,2.0,tatuquara,belem,muitodistante,18,12.812679549586026,13.0,26,1,8,0,-5.0,14.0,12.0,-2.0
18.0,Bertolini,purificador,Norte,2772596800000000.0,AM,2.0,tatuquara,manaus,muitodistante,21,19.582899460093948,20.0,33,1,12,0,-1.0,17.0,18.0,1.0
20.0,Bertolini,panela,Norte,2688769500000000.0,PA,2.0,tatuquara,breves,muitodistante,21,16.617423906163445,17.0,48,1,27,0,-4.0,17.0,15.0,-2.0
0.0,Bertolini,bebedouro,Norte,2772596800000000.0,AM,3.0,tatuquara,manaus,muitodistante,20,19.468616473809398,19.0,32,1,12,0,-1.0,17.0,18.0,1.0
8.0,Bertolini,purificador,Norte,2.7122942e+16,PA,3.0,tatuquara,belem,muitodistante,14,12.629811198885223,13.0,25,1,11,0,-1.0,11.0,12.0,1.0
10.0,Bertolini,purificador,Norte,3412887300000000.0,RR,3.0,tatuquara,boavista,muitodistante,21,21.04971219047681,21.0,39,1,18,1,0.0,18.0,20.0,2.0
12.0,Bertolini,panela,Norte,2772596800000000.0,AM,3.0,tatuquara,manaus,muitodistante,20,19.527948961143622,20.0,32,1,12,1,0.0,17.0,18.0,1.0
12.0,Bertolini,purificador,Norte,2286079000000000.0,RO,3.0,tatuquara,ariquemes,muitodistante,18,14.710872000198613,15.0,39,1,21,0,-3.0,15.0,14.0,-1.0
13.0,Bertolini,bebedouro,Norte,1.9545593e+16,PA,3.0,tatuquara,conceicaodoaraguaia,muitodistante,14,14.586391963831419,15.0,33,1,19,1,1.0,11.0,14.0,3.0
16.0,Bertolini,filtro/refil,Norte,3.2077685e+16,RR,3.0,tatuquara,rorainopolis,muitodistante,26,19.511857689404053,20.0,48,1,22,0,-6.0,23.0,19.0,-4.0
17.0,Bertolini,lava-loucas,Norte,2.7228836e+16,PA,3.0,tatuquara,ananindeua,muitodistante,14,13.302662492861659,13.0,28,1,14,0,-1.0,11.0,12.0,1.0
19.0,Bertolini,airfryer,Norte,1.4918142e+16,AC,3.0,tatuquara,riobranco,longadistancia,18,15.863198216880594,16.0,28,1,10,0,-2.0,15.0,14.0,-1.0
10.0,Bertolini,purificador,Norte,2730057300000000.0,PA,4.0,tatuquara,juruti,muitodistante,24,15.694319301621382,16.0,47,1,23,0,-8.0,22.0,14.0,-8.0
16.0,Bertolini,purificador,Norte,2772596800000000.0,AM,4.0,tatuquara,manaus,muitodistante,19,19.79499235751839,20.0,32,1,13,1,1.0,17.0,18.0,1.0
20.0,Bertolini,lavadora,Norte,1.4918142e+16,AC,4.0,tatuquara,riobranco,longadistancia,17,16.392777337797874,16.0,30,1,13,0,-1.0,15.0,15.0,0.0
0.0,Bertolini,filtro/refil,Norte,2444924600000000.0,RO,5.0,tatuquara,portovelho,muitodistante,12,12.295757504445534,12.0,30,1,18,1,0.0,11.0,11.0,0.0
4.0,Bertolini,coifa,Norte,1.8392731e+16,PA,5.0,tatuquara,santanadoaraguaia,muitodistante,18,17.077491552947322,17.0,44,1,26,0,-1.0,17.0,16.0,-1.0
4.0,Bertolini,kit,Norte,2772596800000000.0,AM,5.0,tatuquara,manaus,muitodistante,18,19.747791982850178,20.0,31,1,13,1,2.0,17.0,18.0,1.0
21.0,GFL,purificador,Norte,2.7122942e+16,PA,2.0,tatuquara,belem,muitodistante,19,12.18847348858398,12.0,25,1,6,0,-7.0,14.0,11.0,-3.0
9.0,GFL,purificador,Norte,1.7424871e+16,TO,4.0,tatuquara,paraisodotocantins,muitodistante,13,11.821527254812878,12.0,24,1,11,0,-1.0,10.0,11.0,1.0
13.0,GFL,aspirador,Norte,2.1273705e+16,RO,4.0,tatuquara,ji-parana,muitodistante,23,14.044913022260044,14.0,30,1,7,0,-9.0,20.0,13.0,-7.0
19.0,GFL,filtro/refil,Norte,2547588300000000.0,PA,4.0,tatuquara,paragominas,muitodistante,16,13.03698453600791,13.0,30,1,14,0,-3.0,13.0,12.0,-1.0
22.0,GFL,purificador,Norte,1783580600000000.0,TO,4.0,tatuquara,divinopolisdotocantins,muitodistante,23,18.470932114955595,18.0,25,1,2,0,-5.0,20.0,15.0,-5.0
12.0,Mira,lava,Norte,2732445600000000.0,PA,2.0,tatuquara,castanhal,muitodistante,14,12.152403890982631,12.0,25,1,11,0,-2.0,9.0,11.0,2.0
13.0,Mira,freezer,Norte,2772596800000000.0,AM,4.0,tatuquara,manaus,muitodistante,19,20.731974287180577,21.0,34,1,15,1,2.0,16.0,19.0,3.0
15.0,Azul,aspirador,Norte,2.1273705e+16,RO,0.0,tatuquara,ji-parana,muitodistante,8,7.625702384331647,8.0,20,1,12,1,0.0,8.0,7.0,-1.0
9.0,GFL,purificador,Norte,2.1790366e+16,TO,0.0,tatuquara,tocantinopolis,muitodistante,14,12.891218874481645,13.0,23,1,9,0,-1.0,14.0,13.0,-1.0
15.0,GFL,panela,Norte,1.7424871e+16,TO,0.0,tatuquara,paraisodotocantins,muitodistante,9,10.900180289659477,11.0,22,1,13,1,2.0,9.0,11.0,2.0
17.0,TSV,bebedouro,Norte,1.7424871e+16,TO,0.0,tatuquara,paraisodotocantins,muitodistante,7,11.23455763745914,11.0,23,1,16,1,4.0,7.0,10.0,3.0
18.0,TSV,freezer,Norte,1.6382733e+16,TO,0.0,tatuquara,silvanopolis,muitodistante,8,12.486552242451989,12.0,23,1,15,1,4.0,8.0,12.0,4.0
12.0,Mira,maquina,Norte,2.7122942e+16,PA,5.0,tatuquara,belem,muitodistante,12,11.960441137146322,12.0,22,1,10,1,0.0,10.0,11.0,1.0
14.0,Mira,maquina,Norte,2.7122942e+16,PA,5.0,tatuquara,belem,muitodistante,11,12.152056695991966,12.0,22,1,11,1,1.0,9.0,11.0,2.0
23.0,Mira,lava,Norte,2.7122942e+16,PA,6.0,tatuquara,belem,muitodistante,18,12.833582494137389,13.0,21,1,3,0,-5.0,17.0,11.0,-6.0
23.0,Bertolini,purificador,Norte,2772596800000000.0,AM,5.0,tatuquara,manaus,muitodistante,22,19.76090002271814,20.0,31,1,9,0,-2.0,20.0,18.0,-2.0
0.0,Bertolini,bebedouro,Norte,2.1273705e+16,RO,6.0,tatuquara,ji-parana,muitodistante,8,11.49632898699278,11.0,22,1,14,1,3.0,7.0,11.0,4.0
13.0,Bertolini,lavadora,Norte,2.7122942e+16,PA,6.0,tatuquara,belem,muitodistante,15,12.669519139096824,13.0,23,1,8,0,-2.0,14.0,12.0,-2.0
14.0,Bertolini,aspirador,Norte,2444924600000000.0,RO,6.0,tatuquara,portovelho,muitodistante,8,12.531546345078459,13.0,29,1,21,1,5.0,7.0,12.0,5.0
17.0,Bertolini,purificador,Norte,2772596800000000.0,AM,6.0,tatuquara,manaus,muitodistante,21,19.401165782382378,19.0,30,1,9,0,-2.0,20.0,18.0,-2.0
17.0,Bertolini,purificador,Norte,2.7122942e+16,PA,6.0,tatuquara,belem,muitodistante,15,12.380718571676086,12.0,23,1,8,0,-3.0,14.0,11.0,-3.0
20.0,Bertolini,aspirador,Norte,2.7122942e+16,PA,6.0,tatuquara,belem,muitodistante,15,12.806794980061134,13.0,23,1,8,0,-2.0,14.0,12.0,-2.0
21.0,Bertolini,purificador,Norte,1.8446732e+16,RO,6.0,tatuquara,vilhena,muitodistante,9,10.889875912154157,11.0,24,1,15,1,2.0,8.0,10.0,2.0
23.0,Bertolini,purificador,Norte,2.7122942e+16,PA,6.0,tatuquara,belem,muitodistante,15,12.886387147170804,13.0,23,1,8,0,-2.0,14.0,12.0,-2.0
23.0,Bertolini,purificador,Norte,2.7122942e+16,PA,6.0,tatuquara,belem,muitodistante,15,12.886387147170804,13.0,23,1,8,0,-2.0,14.0,12.0,-2.0
11.0,Bertolini,panela,Norte,2.7122942e+16,PA,0.0,tatuquara,belem,muitodistante,14,11.837682550154991,12.0,23,1,9,0,-2.0,14.0,12.0,-2.0
12.0,Bertolini,lava-loucas,Norte,1.8446732e+16,RO,0.0,tatuquara,vilhena,muitodistante,8,11.078025672343799,11.0,24,1,16,1,3.0,8.0,10.0,2.0
14.0,Bertolini,purificador,Norte,1.9822496e+16,PA,0.0,tatuquara,redencao,muitodistante,16,12.629836512713554,13.0,37,1,21,0,-3.0,15.0,12.0,-3.0
15.0,Bertolini,lava-loucas,Norte,1.8446732e+16,RO,0.0,tatuquara,vilhena,muitodistante,8,11.832744925151786,12.0,24,1,16,1,4.0,7.0,11.0,4.0
15.0,Bertolini,bebedouro,Norte,2772596800000000.0,AM,0.0,tatuquara,manaus,muitodistante,21,19.19311757034817,19.0,31,1,10,0,-2.0,20.0,18.0,-2.0
15.0,Bertolini,depurador,Norte,2.7122942e+16,PA,0.0,tatuquara,belem,muitodistante,14,12.444630112533797,12.0,23,1,9,0,-2.0,13.0,12.0,-1.0
11.0,Bertolini,lava-loucas,Norte,2495156700000000.0,PA,1.0,tatuquara,anapu,muitodistante,21,16.323693273147434,16.0,43,1,22,0,-5.0,21.0,16.0,-5.0
12.0,Bertolini,cooktop,Norte,1850282900000000.0,RO,1.0,tatuquara,cerejeiras,muitodistante,14,13.653480440478974,14.0,40,1,26,1,0.0,14.0,13.0,-1.0
23.0,GFL,purificador,Norte,2444924600000000.0,RO,0.0,tatuquara,portovelho,muitodistante,8,13.088443130832028,13.0,20,1,12,1,5.0,7.0,12.0,5.0
19.0,GFL,purificador,Norte,2547588300000000.0,PA,1.0,tatuquara,paragominas,muitodistante,13,12.330251558337821,12.0,26,1,13,0,-1.0,13.0,12.0,-1.0
20.0,GFL,purificador,Norte,2151501600000000.0,PA,1.0,tatuquara,canaadoscarajas,muitodistante,16,13.548944258860326,14.0,22,1,6,0,-2.0,16.0,14.0,-2.0
19.0,TSV,panela,Norte,2444924600000000.0,RO,1.0,tatuquara,portovelho,muitodistante,20,16.05233265579826,16.0,20,1,0,0,-4.0,20.0,16.0,-4.0
18.0,Mira,lava-loucas,Norte,2.7122942e+16,PA,0.0,tatuquara,belem,muitodistante,13,11.752103457254224,12.0,21,1,8,0,-1.0,12.0,11.0,-1.0
20.0,Mira,freezer,Norte,2732445600000000.0,PA,0.0,tatuquara,castanhal,muitodistante,13,12.31067275002476,12.0,22,1,9,0,-1.0,12.0,11.0,-1.0
22.0,Mira,maquina,Norte,2.7228836e+16,PA,0.0,tatuquara,ananindeua,muitodistante,10,12.03421782010137,12.0,22,1,12,1,2.0,9.0,11.0,2.0
9.0,GFL,purificador,Norte,1.7424871e+16,TO,1.0,tatuquara,paraisodotocantins,muitodistante,9,10.933028386645844,11.0,22,1,13,1,2.0,9.0,11.0,2.0
10.0,GFL,purificador,Norte,2.7122942e+16,PA,1.0,tatuquara,belem,muitodistante,10,11.23541957051767,11.0,22,1,12,1,1.0,10.0,11.0,1.0
15.0,GFL,airfryer,Norte,2.7122942e+16,PA,1.0,tatuquara,belem,muitodistante,10,11.625534785956972,12.0,20,1,10,1,2.0,10.0,11.0,1.0
16.0,Bertolini,aspirador,Norte,2547588300000000.0,PA,1.0,tatuquara,paragominas,muitodistante,10,12.247571297872906,12.0,41,1,31,1,2.0,9.0,12.0,3.0
16.0,Bertolini,aspirador,Norte,2745979000000000.0,PA,1.0,tatuquara,novatimboteua,muitodistante,12,12.679689246712243,13.0,36,1,24,1,1.0,11.0,12.0,1.0
16.0,Bertolini,aspirador,Norte,2084874400000000.0,PA,1.0,tatuquara,xinguara,muitodistante,17,13.514784013703574,14.0,41,1,24,0,-3.0,16.0,12.0,-4.0
20.0,Bertolini,kit,Norte,2.7122942e+16,PA,1.0,tatuquara,belem,muitodistante,13,12.433587268851035,12.0,21,1,8,0,-1.0,12.0,12.0,0.0
21.0,Bertolini,aspirador,Norte,2547588300000000.0,PA,1.0,tatuquara,paragominas,muitodistante,10,12.34857092613213,12.0,41,1,31,1,2.0,9.0,12.0,3.0
21.0,Bertolini,lava-loucas,Norte,2.7122942e+16,PA,1.0,tatuquara,belem,muitodistante,13,12.863201103504819,13.0,21,1,8,1,0.0,12.0,12.0,0.0
23.0,Bertolini,bebedouro,Norte,4.314417e+16,AC,1.0,tatuquara,cruzeirodosul,mediadistancia,12,21.623969602003456,22.0,44,1,32,1,10.0,11.0,20.0,9.0
1.0,Bertolini,bebedouro,Norte,2273587400000000.0,RO,2.0,tatuquara,montenegro,muitodistante,14,13.736767332121257,14.0,35,1,21,1,0.0,14.0,13.0,-1.0
9.0,Bertolini,purificador,Norte,2772596800000000.0,AM,2.0,tatuquara,manaus,muitodistante,19,19.18505769018399,19.0,29,1,10,1,0.0,19.0,19.0,0.0
11.0,Bertolini,lavadora,Norte,2772596800000000.0,AM,2.0,tatuquara,manaus,muitodistante,19,19.214243848611154,19.0,29,1,10,1,0.0,19.0,19.0,0.0
23.0,GFL,purificador,Norte,2.7122942e+16,PA,1.0,tatuquara,belem,muitodistante,14,12.630260321875717,13.0,20,1,6,0,-1.0,13.0,12.0,-1.0
0.0,GFL,panela,Norte,2.0766614e+16,TO,2.0,tatuquara,araguaina,muitodistante,8,10.536757945810901,11.0,19,1,11,1,3.0,8.0,11.0,3.0
12.0,GFL,kit,Norte,2444924600000000.0,RO,2.0,tatuquara,portovelho,muitodistante,15,12.78929527937613,13.0,18,1,3,0,-2.0,15.0,12.0,-3.0
4.0,GFL,aspirador,Norte,2761129800000000.0,TO,2.0,tatuquara,palmas,curtadistancia,11,9.55896704512491,10.0,18,1,7,0,-1.0,11.0,10.0,-1.0
7.0,GFL,purificador,Norte,2.7122942e+16,PA,2.0,tatuquara,belem,muitodistante,12,11.37504178362942,11.0,20,1,8,0,-1.0,12.0,11.0,-1.0
10.0,GFL,aspirador,Norte,1.8446732e+16,RO,2.0,tatuquara,vilhena,muitodistante,18,12.897088032699074,13.0,26,1,8,0,-5.0,18.0,13.0,-5.0
11.0,GFL,purificador,Norte,2761129800000000.0,TO,2.0,tatuquara,palmas,curtadistancia,11,9.24581524004954,9.0,18,1,7,0,-2.0,11.0,9.0,-2.0
1.0,TSV,aspirador,Norte,2444924600000000.0,RO,2.0,tatuquara,portovelho,muitodistante,19,14.279592058802669,14.0,20,1,1,0,-5.0,19.0,15.0,-4.0
11.0,TSV,aspirador,Norte,1.5243485e+16,TO,2.0,tatuquara,taguatinga,longadistancia,15,12.48181418430492,12.0,20,1,5,0,-3.0,15.0,13.0,-2.0
13.0,TSV,kit,Norte,2444924600000000.0,RO,2.0,tatuquara,portovelho,muitodistante,19,14.342867324351669,14.0,20,1,1,0,-5.0,19.0,14.0,-5.0
15.0,TSV,coifa,Norte,1478244300000000.0,TO,2.0,tatuquara,parana,longadistancia,8,9.83711517505823,10.0,20,1,12,1,2.0,8.0,10.0,2.0
16.0,TSV,lava-loucas,Norte,1.5695426e+16,TO,2.0,tatuquara,gurupi,muitodistante,7,10.354287767344465,10.0,21,1,14,1,3.0,7.0,10.0,3.0
14.0,Bertolini,aspirador,Norte,2547588300000000.0,PA,2.0,tatuquara,paragominas,muitodistante,13,12.5573746915246,13.0,41,1,28,1,0.0,12.0,12.0,0.0
14.0,Bertolini,bebedouro,Norte,1838102500000000.0,RO,2.0,tatuquara,coloradodooeste,muitodistante,14,14.585231779639454,15.0,36,1,22,1,1.0,13.0,14.0,1.0
16.0,Bertolini,purificador,Norte,2.6645563e+16,PA,2.0,tatuquara,santarem,muitodistante,20,14.929320736275011,15.0,29,1,9,0,-5.0,19.0,14.0,-5.0
18.0,Bertolini,aspirador,Norte,2772596800000000.0,AM,2.0,tatuquara,manaus,muitodistante,21,19.582899460093948,20.0,29,1,8,0,-1.0,20.0,19.0,-1.0
19.0,Bertolini,purificador,Norte,1.7424871e+16,TO,2.0,tatuquara,paraisodotocantins,muitodistante,12,11.62949461742539,12.0,35,1,23,1,0.0,11.0,11.0,0.0
11.0,Bertolini,bebedouro,Norte,2286079000000000.0,RO,3.0,tatuquara,ariquemes,muitodistante,18,14.922470865017553,15.0,35,1,17,0,-3.0,18.0,14.0,-4.0
12.0,Bertolini,lava-loucas,Norte,2274742000000000.0,PA,3.0,tatuquara,maraba,muitodistante,12,12.6900510122899,13.0,28,1,16,1,1.0,12.0,12.0,0.0
23.0,GFL,purificador,Norte,2.7122942e+16,PA,3.0,tatuquara,belem,muitodistante,11,12.932007656214363,13.0,20,1,9,1,2.0,11.0,12.0,1.0
14.0,Mira,maquina,Norte,2.7122942e+16,PA,2.0,tatuquara,belem,muitodistante,12,11.669054654170083,12.0,19,1,7,1,0.0,11.0,11.0,0.0
9.0,Mira,lava,Norte,2772596800000000.0,AM,3.0,tatuquara,manaus,muitodistante,18,20.840918637535253,21.0,32,1,14,1,3.0,18.0,20.0,2.0
6.0,GFL,kit,Norte,2.7122942e+16,PA,3.0,tatuquara,belem,muitodistante,17,12.05126082225981,12.0,20,1,3,0,-5.0,17.0,12.0,-5.0
11.0,GFL,purificador,Norte,1.8152651e+16,TO,3.0,tatuquara,miranorte,muitodistante,10,11.385553896200648,11.0,21,1,11,1,1.0,10.0,11.0,1.0
12.0,GFL,purificador,Norte,2.7122942e+16,PA,3.0,tatuquara,belem,muitodistante,8,11.379327352343752,11.0,20,1,12,1,3.0,8.0,11.0,3.0
19.0,GFL,purificador,Norte,2.7122942e+16,PA,3.0,tatuquara,belem,muitodistante,10,12.013256527720223,12.0,20,1,10,1,2.0,10.0,11.0,1.0
19.0,GFL,purificador,Norte,1.7424871e+16,TO,3.0,tatuquara,paraisodotocantins,muitodistante,7,11.706685833388995,12.0,20,1,13,1,5.0,7.0,11.0,4.0
15.0,TSV,aspirador,Norte,2.1401253e+16,RO,3.0,tatuquara,saofranciscodoguapore,muitodistante,18,19.59729198994787,20.0,28,1,10,1,2.0,18.0,20.0,2.0
16.0,TSV,lava-loucas,Norte,2761129800000000.0,TO,3.0,tatuquara,palmas,curtadistancia,12,11.073221373008352,11.0,18,1,6,0,-1.0,12.0,11.0,-1.0
12.0,Mira,maquina,Norte,2.7122942e+16,PA,4.0,tatuquara,belem,muitodistante,10,12.396759747437741,12.0,19,1,9,1,2.0,10.0,12.0,2.0
12.0,Mira,freezer,Norte,2.7122942e+16,PA,4.0,tatuquara,belem,muitodistante,12,12.340570853681488,12.0,19,1,7,1,0.0,12.0,12.0,0.0
7.0,TSV,lava-loucas,Norte,8760920000000000.0,TO,4.0,tatuquara,miracema,longadistancia,11,11.120348235582913,11.0,20,1,9,1,0.0,11.0,12.0,1.0
9.0,TSV,aspirador,Norte,2761129800000000.0,TO,4.0,tatuquara,palmas,curtadistancia,16,11.10066129936897,11.0,16,1,0,0,-5.0,16.0,11.0,-5.0
10.0,TSV,aspirador,Norte,2.0417622e+16,RO,4.0,tatuquara,rolimdemoura,muitodistante,18,13.566751289847032,14.0,23,1,5,0,-4.0,18.0,14.0,-4.0
11.0,TSV,aspirador,Norte,2444924600000000.0,RO,4.0,tatuquara,portovelho,muitodistante,17,14.376957898786076,14.0,20,1,3,0,-3.0,17.0,15.0,-2.0
17.0,TSV,cooktop,Norte,2761129800000000.0,TO,4.0,tatuquara,palmas,curtadistancia,12,10.926652813152252,11.0,16,1,4,0,-1.0,12.0,11.0,-1.0
18.0,TSV,aspirador,Norte,2286079000000000.0,RO,4.0,tatuquara,ariquemes,muitodistante,17,18.866377595506744,19.0,19,1,2,1,2.0,17.0,18.0,1.0
21.0,TSV,aspirador,Norte,2.0766614e+16,TO,4.0,tatuquara,araguaina,muitodistante,17,13.518523959770242,14.0,20,1,3,0,-3.0,17.0,14.0,-3.0
8.0,GFL,filtro/refil,Norte,2.7228836e+16,PA,4.0,tatuquara,ananindeua,muitodistante,12,12.25222373777089,12.0,20,1,8,1,0.0,12.0,13.0,1.0
10.0,GFL,purificador,Norte,1.4918142e+16,AC,4.0,tatuquara,riobranco,longadistancia,13,15.563669963084607,16.0,23,1,10,1,3.0,13.0,16.0,3.0
11.0,GFL,purificador,Norte,1.5384041e+16,TO,4.0,tatuquara,peixe,muitodistante,25,13.087924884959776,13.0,23,0,-2,0,-12.0,25.0,13.0,-12.0
